season_id,match_id,match_url,player_url,player_id,player_name,event_type,event_score,event_time_label,event_time_minute,event_time_extra
GB1-1992,M-1992-01-01,/spielbericht/index/spielbericht/1111259,/mick-harford/profil/spieler/176806,176806,Mick Harford,icon-tor-formation,1:0,84',84,0
GB1-1992,M-1992-01-01,/spielbericht/index/spielbericht/1111259,/nick-henry/profil/spieler/222508,222508,Nick Henry,icon-tor-formation,1:1,86',86,0
GB1-1992,M-1992-01-02,/spielbericht/index/spielbericht/1111260,/john-williams/profil/spieler/222545,222545,John Williams,icon-tor-formation,1:0,9',9,0
GB1-1992,M-1992-01-02,/spielbericht/index/spielbericht/1111260,/david-smith/profil/spieler/222538,222538,David Smith,icon-tor-formation,2:0,51',51,0
GB1-1992,M-1992-01-02,/spielbericht/index/spielbericht/1111260,/paul-wilkinson/profil/spieler/177255,177255,Paul Wilkinson,icon-tor-formation,2:1,63',63,0
GB1-1992,M-1992-01-03,/spielbericht/index/spielbericht/1111261,/mark-bright/profil/spieler/223280,223280,Mark Bright,icon-tor-formation,1:0,37',37,0
GB1-1992,M-1992-01-03,/spielbericht/index/spielbericht/1111261,/stuart-ripley/profil/spieler/107223,107223,Stuart Ripley,icon-tor-formation,1:1,42',42,0
GB1-1992,M-1992-01-03,/spielbericht/index/spielbericht/1111261,/gareth-southgate/profil/spieler/3744,3744,Gareth Southgate,icon-tor-formation,2:1,63',63,0
GB1-1992,M-1992-01-03,/spielbericht/index/spielbericht/1111261,/alan-shearer/profil/spieler/3110,3110,Alan Shearer,icon-tor-formation,2:2,66',66,0
GB1-1992,M-1992-01-03,/spielbericht/index/spielbericht/1111261,/alan-shearer/profil/spieler/3110,3110,Alan Shearer,icon-tor-formation,2:3,81',81,0
GB1-1992,M-1992-01-03,/spielbericht/index/spielbericht/1111261,/simon-osborn/profil/spieler/13800,13800,Simon Osborn,icon-tor-formation,3:3,90',90,0
GB1-1992,M-1992-01-04,/spielbericht/index/spielbericht/1111262,/nigel-pearson/profil/spieler/222229,222229,Nigel Pearson,icon-tor-formation,0:1,15',15,0
GB1-1992,M-1992-01-04,/spielbericht/index/spielbericht/1111262,/barry-horne/profil/spieler/177268,177268,Barry Horne,icon-tor-formation,1:1,44',44,0
GB1-1992,M-1992-01-05,/spielbericht/index/spielbericht/1111263,/gavin-johnson/profil/spieler/170663,170663,Gavin Johnson,icon-tor-formation,1:0,31',31,0
GB1-1992,M-1992-01-05,/spielbericht/index/spielbericht/1111263,/dalian-atkinson/profil/spieler/200738,200738,Dalian Atkinson,icon-tor-formation,1:1,84',84,0
GB1-1992,M-1992-01-06,/spielbericht/index/spielbericht/1111264,/lee-chapman/profil/spieler/175862,175862,Lee Chapman,icon-tor-formation,1:0,14',14,0
GB1-1992,M-1992-01-06,/spielbericht/index/spielbericht/1111264,/warren-barton/profil/spieler/13238,13238,Warren Barton,icon-tor-formation,1:1,76',76,0
GB1-1992,M-1992-01-06,/spielbericht/index/spielbericht/1111264,/lee-chapman/profil/spieler/175862,175862,Lee Chapman,icon-tor-formation,2:1,86',86,0
GB1-1992,M-1992-01-07,/spielbericht/index/spielbericht/1111265,/brian-deane/profil/spieler/8058,8058,Brian Deane,icon-tor-formation,1:0,5',5,0
GB1-1992,M-1992-01-07,/spielbericht/index/spielbericht/1111265,/brian-deane/profil/spieler/8058,8058,Brian Deane,icon-elfmeter-formation,2:0,50',50,0
GB1-1992,M-1992-01-07,/spielbericht/index/spielbericht/1111265,/mark-hughes/profil/spieler/8022,8022,Mark Hughes,icon-tor-formation,2:1,61',61,0
GB1-1992,M-1992-01-09,/spielbericht/index/spielbericht/1111258,/steve-bould/profil/spieler/106893,106893,Steve Bould,icon-tor-formation,1:0,28',28,0
GB1-1992,M-1992-01-09,/spielbericht/index/spielbericht/1111258,/kevin-campbell/profil/spieler/3468,3468,Kevin Campbell,icon-tor-formation,2:0,39',39,0
GB1-1992,M-1992-01-09,/spielbericht/index/spielbericht/1111258,/mark-robins/profil/spieler/13644,13644,Mark Robins,icon-tor-formation,2:1,69',69,0
GB1-1992,M-1992-01-09,/spielbericht/index/spielbericht/1111258,/david-phillips/profil/spieler/168585,168585,David Phillips,icon-tor-formation,2:2,72',72,0
GB1-1992,M-1992-01-09,/spielbericht/index/spielbericht/1111258,/ruel-fox/profil/spieler/104904,104904,Ruel Fox,icon-tor-formation,2:3,82',82,0
GB1-1992,M-1992-01-09,/spielbericht/index/spielbericht/1111258,/mark-robins/profil/spieler/13644,13644,Mark Robins,icon-tor-formation,2:4,84',84,0
GB1-1992,M-1992-01-10,/spielbericht/index/spielbericht/1111267,/teddy-sheringham/profil/spieler/3392,3392,Teddy Sheringham,icon-tor-formation,1:0,29',29,0
GB1-1992,M-1992-01-11,/spielbericht/index/spielbericht/1111268,/david-white/profil/spieler/177060,177060,David White,icon-tor-formation,1:0,37',37,0
GB1-1992,M-1992-01-11,/spielbericht/index/spielbericht/1111268,/andy-sinton/profil/spieler/101326,101326,Andy Sinton,icon-tor-formation,1:1,47',47,0
GB1-1992,M-1992-02-01,/spielbericht/index/spielbericht/1111270,/gavin-johnson/profil/spieler/170663,170663,Gavin Johnson,icon-tor-formation,0:1,37',37,0
GB1-1992,M-1992-02-02,/spielbericht/index/spielbericht/1111269,/alan-shearer/profil/spieler/3110,3110,Alan Shearer,icon-tor-formation,1:0,84',84,0
GB1-1992,M-1992-02-03,/spielbericht/index/spielbericht/1111271,/dalian-atkinson/profil/spieler/200738,200738,Dalian Atkinson,icon-tor-formation,1:0,77',77,0
GB1-1992,M-1992-02-03,/spielbericht/index/spielbericht/1111271,/gary-speed/profil/spieler/3459,3459,Gary Speed,icon-tor-formation,1:1,84',84,0
GB1-1992,M-1992-02-04,/spielbericht/index/spielbericht/1111272,/brian-deane/profil/spieler/8058,8058,Brian Deane,icon-tor-formation,0:1,35',35,0
GB1-1992,M-1992-02-04,/spielbericht/index/spielbericht/1111272,/mark-walters/profil/spieler/180242,180242,Mark Walters,icon-tor-formation,1:1,43',43,0
GB1-1992,M-1992-02-04,/spielbericht/index/spielbericht/1111272,/paul-stewart/profil/spieler/145778,145778,Paul Stewart,icon-tor-formation,2:1,65',65,0
GB1-1992,M-1992-02-05,/spielbericht/index/spielbericht/1111273,/peter-beardsley/profil/spieler/102030,102030,Peter Beardsley,icon-tor-formation,0:1,45',45,0
GB1-1992,M-1992-02-05,/spielbericht/index/spielbericht/1111273,/robert-warzycha/profil/spieler/177277,177277,Robert Warzycha,icon-tor-formation,0:2,80',80,0
GB1-1992,M-1992-02-05,/spielbericht/index/spielbericht/1111273,/mo-johnston/profil/spieler/29914,29914,Mo Johnston,icon-tor-formation,0:3,90',90,0
GB1-1992,M-1992-02-06,/spielbericht/index/spielbericht/1111274,/bernie-slaven/profil/spieler/104112,104112,Bernie Slaven,icon-tor-formation,1:0,15',15,0
GB1-1992,M-1992-02-06,/spielbericht/index/spielbericht/1111274,/bernie-slaven/profil/spieler/104112,104112,Bernie Slaven,icon-tor-formation,2:0,17',17,0
GB1-1992,M-1992-02-06,/spielbericht/index/spielbericht/1111274,/niall-quinn/profil/spieler/104110,104110,Niall Quinn,icon-rotekarte-formation,,25',25,0
GB1-1992,M-1992-02-07,/spielbericht/index/spielbericht/1111275,/graham-stuart/profil/spieler/3334,3334,Graham Stuart,icon-tor-formation,0:1,15',15,0
GB1-1992,M-1992-02-07,/spielbericht/index/spielbericht/1111275,/david-phillips/profil/spieler/168585,168585,David Phillips,icon-tor-formation,1:1,57',57,0
GB1-1992,M-1992-02-07,/spielbericht/index/spielbericht/1111275,/mark-robins/profil/spieler/13644,13644,Mark Robins,icon-tor-formation,2:1,59',59,0
GB1-1992,M-1992-02-08,/spielbericht/index/spielbericht/1111276,/graeme-sharp/profil/spieler/116154,116154,Graeme Sharp,icon-tor-formation,1:0,16',16,0
GB1-1992,M-1992-02-08,/spielbericht/index/spielbericht/1111276,/eddie-mcgoldrick/profil/spieler/102491,102491,Eddie McGoldrick,icon-tor-formation,1:1,50',50,0
GB1-1992,M-1992-02-09,/spielbericht/index/spielbericht/1111277,/matt-le-tissier/profil/spieler/43705,43705,Matt Le Tissier,icon-tor-formation,0:1,31',31,0
GB1-1992,M-1992-02-09,/spielbericht/index/spielbericht/1111277,/les-ferdinand/profil/spieler/3645,3645,Les Ferdinand,icon-tor-formation,1:1,58',58,0
GB1-1992,M-1992-02-09,/spielbericht/index/spielbericht/1111277,/david-bardsley/profil/spieler/223555,223555,David Bardsley,icon-tor-formation,2:1,70',70,0
GB1-1992,M-1992-02-09,/spielbericht/index/spielbericht/1111277,/les-ferdinand/profil/spieler/3645,3645,Les Ferdinand,icon-tor-formation,3:1,86',86,0
GB1-1992,M-1992-02-09,/spielbericht/index/spielbericht/1111277,/micky-adams/profil/spieler/222252,222252,Micky Adams,icon-rotekarte-formation,,88',88,0
GB1-1992,M-1992-02-10,/spielbericht/index/spielbericht/1111278,/david-hirst/profil/spieler/109491,109491,David Hirst,icon-tor-formation,1:0,16',16,0
GB1-1992,M-1992-02-10,/spielbericht/index/spielbericht/1111278,/david-hirst/profil/spieler/109491,109491,David Hirst,icon-tor-formation,2:0,78',78,0
GB1-1992,M-1992-02-11,/spielbericht/index/spielbericht/1111279,/john-williams/profil/spieler/222545,222545,John Williams,icon-tor-formation,0:1,4',4,0
GB1-1992,M-1992-02-11,/spielbericht/index/spielbericht/1111279,/john-williams/profil/spieler/222545,222545,John Williams,icon-tor-formation,0:2,29',29,0
GB1-1992,M-1992-02-11,/spielbericht/index/spielbericht/1111279,/micky-gynn/profil/spieler/222506,222506,Micky Gynn,icon-verschossener-elfmeter-formation,,72',72,0
GB1-1992,M-1992-03-01,/spielbericht/index/spielbericht/1111280,/dalian-atkinson/profil/spieler/200738,200738,Dalian Atkinson,icon-tor-formation,1:0,64',64,0
GB1-1992,M-1992-03-01,/spielbericht/index/spielbericht/1111280,/micky-adams/profil/spieler/222252,222252,Micky Adams,icon-tor-formation,1:1,79',79,0
GB1-1992,M-1992-03-02,/spielbericht/index/spielbericht/1111281,/mike-newell/profil/spieler/170398,170398,Mike Newell,icon-tor-formation,1:0,69',69,0
GB1-1992,M-1992-03-03,/spielbericht/index/spielbericht/1111282,/chris-kiwomya/profil/spieler/173696,173696,Chris Kiwomya,icon-tor-formation,0:1,56',56,0
GB1-1992,M-1992-03-03,/spielbericht/index/spielbericht/1111282,/denis-irwin/profil/spieler/4280,4280,Denis Irwin,icon-tor-formation,1:1,57',57,0
GB1-1992,M-1992-03-04,/spielbericht/index/spielbericht/1111283,/paul-wilkinson/profil/spieler/177255,177255,Paul Wilkinson,icon-tor-formation,1:0,7',7,0
GB1-1992,M-1992-03-04,/spielbericht/index/spielbericht/1111283,/paul-wilkinson/profil/spieler/177255,177255,Paul Wilkinson,icon-tor-formation,2:0,8',8,0
GB1-1992,M-1992-03-04,/spielbericht/index/spielbericht/1111283,/tommy-wright/profil/spieler/226251,226251,Tommy Wright,icon-tor-formation,3:0,47',47,0
GB1-1992,M-1992-03-04,/spielbericht/index/spielbericht/1111283,/john-hendrie/profil/spieler/195175,195175,John Hendrie,icon-tor-formation,4:0,59',59,0
GB1-1992,M-1992-03-04,/spielbericht/index/spielbericht/1111283,/eric-cantona/profil/spieler/12000,12000,Éric Cantona,icon-tor-formation,4:1,68',68,0
GB1-1992,M-1992-03-05,/spielbericht/index/spielbericht/1111284,/peter-beardsley/profil/spieler/102030,102030,Peter Beardsley,icon-tor-formation,0:1,55',55,0
GB1-1992,M-1992-03-05,/spielbericht/index/spielbericht/1111284,/ruel-fox/profil/spieler/104904,104904,Ruel Fox,icon-tor-formation,1:1,67',67,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/neil-adams/profil/spieler/222481,222481,Neil Adams,icon-tor-formation,1:0,31',31,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/graeme-sharp/profil/spieler/116154,116154,Graeme Sharp,icon-tor-formation,2:0,38',38,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/nick-henry/profil/spieler/222508,222508,Nick Henry,icon-tor-formation,3:0,44',44,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/gunnar-halle/profil/spieler/102506,102506,Gunnar Halle,icon-tor-formation,4:0,46',46,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/paul-bernard/profil/spieler/14560,14560,Paul Bernard,icon-tor-formation,5:0,59',59,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/stuart-pearce/profil/spieler/101317,101317,Stuart Pearce,icon-elfmeter-formation,5:1,66',66,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/gary-bannister/profil/spieler/222484,222484,Gary Bannister,icon-tor-formation,5:2,86',86,0
GB1-1992,M-1992-03-06,/spielbericht/index/spielbericht/1111285,/gary-bannister/profil/spieler/222484,222484,Gary Bannister,icon-tor-formation,5:3,88',88,0
GB1-1992,M-1992-03-07,/spielbericht/index/spielbericht/1111286,/les-ferdinand/profil/spieler/3645,3645,Les Ferdinand,icon-tor-formation,1:0,3',3,0
GB1-1992,M-1992-03-07,/spielbericht/index/spielbericht/1111286,/alan-cork/profil/spieler/226560,226560,Alan Cork,icon-tor-formation,1:1,4',4,0
GB1-1992,M-1992-03-07,/spielbericht/index/spielbericht/1111286,/simon-barker/profil/spieler/223630,223630,Simon Barker,icon-tor-formation,2:1,14',14,0
GB1-1992,M-1992-03-07,/spielbericht/index/spielbericht/1111286,/brian-deane/profil/spieler/8058,8058,Brian Deane,icon-tor-formation,2:2,63',63,0
GB1-1992,M-1992-03-07,/spielbericht/index/spielbericht/1111286,/dennis-bailey/profil/spieler/226548,226548,Dennis Bailey,icon-tor-formation,3:2,84',84,0
GB1-1992,M-1992-03-08,/spielbericht/index/spielbericht/1111287,/david-hirst/profil/spieler/109491,109491,David Hirst,icon-tor-formation,1:0,27',27,0
GB1-1992,M-1992-03-08,/spielbericht/index/spielbericht/1111287,/david-hirst/profil/spieler/109491,109491,David Hirst,icon-elfmeter-formation,2:0,37',37,0
GB1-1992,M-1992-03-08,/spielbericht/index/spielbericht/1111287,/vinnie-jones/profil/spieler/136042,136042,Vinnie Jones,icon-tor-formation,2:1,49',49,0
GB1-1992,M-1992-03-08,/spielbericht/index/spielbericht/1111287,/graham-stuart/profil/spieler/3334,3334,Graham Stuart,icon-tor-formation,2:2,57',57,0
GB1-1992,M-1992-03-08,/spielbericht/index/spielbericht/1111287,/eddie-newton/profil/spieler/107094,107094,Eddie Newton,icon-tor-formation,2:3,64',64,0
GB1-1992,M-1992-03-08,/spielbericht/index/spielbericht/1111287,/danny-wilson/profil/spieler/223317,223317,Danny Wilson,icon-tor-formation,3:3,81',81,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/eddie-mcgoldrick/profil/spieler/102491,102491,Eddie McGoldrick,icon-verschossener-elfmeter-formation,,0',0,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/gordon-durie/profil/spieler/101129,101129,Gordon Durie,icon-tor-formation,1:0,16',16,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/eddie-mcgoldrick/profil/spieler/102491,102491,Eddie McGoldrick,icon-tor-formation,1:1,21',21,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/neil-ruddock/profil/spieler/3487,3487,Neil Ruddock,icon-rotekarte-formation,,50',50,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/andy-thorn/profil/spieler/222309,222309,Andy Thorn,icon-rotekarte-formation,,50',50,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/eric-young/profil/spieler/222546,222546,Eric Young,icon-tor-formation,1:2,80',80,0
GB1-1992,M-1992-03-09,/spielbericht/index/spielbericht/1111288,/steve-sedgley/profil/spieler/222742,222742,Steve Sedgley,icon-tor-formation,2:2,88',88,0
GB1-1992,M-1992-03-10,/spielbericht/index/spielbericht/1111289,/micky-gynn/profil/spieler/222506,222506,Micky Gynn,icon-tor-formation,0:1,13',13,0
GB1-1992,M-1992-03-10,/spielbericht/index/spielbericht/1111289,/robert-rosario/profil/spieler/222535,222535,Robert Rosario,icon-tor-formation,0:2,46',46,0
GB1-1992,M-1992-03-10,/spielbericht/index/spielbericht/1111289,/dean-holdsworth/profil/spieler/13792,13792,Dean Holdsworth,icon-tor-formation,1:2,73',73,0
GB1-1992,M-1992-03-11,/spielbericht/index/spielbericht/1111290,/anders-limpar/profil/spieler/101098,101098,Anders Limpar,icon-tor-formation,0:1,53',53,0
GB1-1992,M-1992-03-11,/spielbericht/index/spielbericht/1111290,/ian-wright/profil/spieler/104637,104637,Ian Wright,icon-tor-formation,0:2,80',80,0
GB1-1992,M-1992-04-01,/spielbericht/index/spielbericht/1111291,/dion-dublin/profil/spieler/3763,3763,Dion Dublin,icon-tor-formation,0:1,89',89,0
GB1-1992,M-1992-04-02,/spielbericht/index/spielbericht/1111292,/eric-young/profil/spieler/222546,222546,Eric Young,icon-tor-formation,1:0,41',41,0
GB1-1992,M-1992-04-02,/spielbericht/index/spielbericht/1111292,/paul-williams/profil/spieler/223316,223316,Paul Williams,icon-tor-formation,1:1,66',66,0
GB1-1992,M-1992-04-03,/spielbericht/index/spielbericht/1111293,/mo-johnston/profil/spieler/29914,29914,Mo Johnston,icon-tor-formation,1:0,88',88,0
GB1-1992,M-1992-04-04,/spielbericht/index/spielbericht/1111294,/mark-walters/profil/spieler/180242,180242,Mark Walters,icon-tor-formation,0:1,39',39,0
GB1-1992,M-1992-04-04,/spielbericht/index/spielbericht/1111294,/jason-dozzell/profil/spieler/223226,223226,Jason Dozzell,icon-tor-formation,1:1,56',56,0
GB1-1992,M-1992-04-04,/spielbericht/index/spielbericht/1111294,/jan-molby/profil/spieler/116136,116136,Jan Mølby,icon-elfmeter-formation,1:2,70',70,0
GB1-1992,M-1992-04-04,/spielbericht/index/spielbericht/1111294,/chris-kiwomya/profil/spieler/173696,173696,Chris Kiwomya,icon-tor-formation,2:2,90',90,0
GB1-1992,M-1992-04-05,/spielbericht/index/spielbericht/1111295,/rod-wallace/profil/spieler/13803,13803,Rod Wallace,icon-tor-formation,1:0,19',19,0
GB1-1992,M-1992-04-05,/spielbericht/index/spielbericht/1111295,/eric-cantona/profil/spieler/12000,12000,Éric Cantona,icon-tor-formation,2:0,26',26,0
GB1-1992,M-1992-04-05,/spielbericht/index/spielbericht/1111295,/eric-cantona/profil/spieler/12000,12000,Éric Cantona,icon-tor-formation,3:0,31',31,0
GB1-1992,M-1992-04-05,/spielbericht/index/spielbericht/1111295,/eric-cantona/profil/spieler/12000,12000,Éric Cantona,icon-tor-formation,4:0,46',46,0
GB1-1992,M-1992-04-05,/spielbericht/index/spielbericht/1111295,/lee-chapman/profil/spieler/175862,175862,Lee Chapman,icon-tor-formation,5:0,66',66,0
GB1-1992,M-1992-04-06,/spielbericht/index/spielbericht/1111296,/warren-barton/profil/spieler/13238,13238,Warren Barton,icon-tor-formation,0:1,34',34,0
GB1-1992,M-1992-04-06,/spielbericht/index/spielbericht/1111296,/paul-beesley/profil/spieler/223222,223222,Paul Beesley,icon-tor-formation,1:1,48',48,0
GB1-1992,M-1992-04-06,/spielbericht/index/spielbericht/1111296,/glyn-hodges/profil/spieler/221987,221987,Glyn Hodges,icon-tor-formation,2:1,67',67,0
GB1-1992,M-1992-04-06,/spielbericht/index/spielbericht/1111296,/dean-holdsworth/profil/spieler/13792,13792,Dean Holdsworth,icon-tor-formation,2:2,74',74,0
GB1-1992,M-1992-04-07,/spielbericht/index/spielbericht/1111297,/nigel-winterburn/profil/spieler/3648,3648,Nigel Winterburn,icon-tor-formation,1:0,25',25,0
GB1-1992,M-1992-04-07,/spielbericht/index/spielbericht/1111297,/ian-wright/profil/spieler/104637,104637,Ian Wright,icon-tor-formation,2:0,31',31,0
GB1-1992,M-1992-04-09,/spielbericht/index/spielbericht/1111299,/andy-impey/profil/spieler/4250,4250,Andy Impey,icon-tor-formation,0:1,45',45,0
GB1-1992,M-1992-04-10,/spielbericht/index/spielbericht/1111300,/david-white/profil/spieler/177060,177060,David White,icon-tor-formation,1:0,45',45,0
GB1-1992,M-1992-04-10,/spielbericht/index/spielbericht/1111300,/gary-megson/profil/spieler/177126,177126,Gary Megson,icon-tor-formation,1:1,58',58,0
GB1-1992,M-1992-04-10,/spielbericht/index/spielbericht/1111300,/david-white/profil/spieler/177060,177060,David White,icon-tor-formation,2:1,80',80,0
GB1-1992,M-1992-04-10,/spielbericht/index/spielbericht/1111300,/steve-mcmahon/profil/spieler/101387,101387,Steve McMahon,icon-tor-formation,3:1,90',90,0
GB1-1992,M-1992-04-11,/spielbericht/index/spielbericht/1111301,/kingsley-black/profil/spieler/222487,222487,Kingsley Black,icon-tor-formation,1:0,66',66,0
GB1-1992,M-1992-05-01,/spielbericht/index/spielbericht/1111302,/ray-parlour/profil/spieler/3208,3208,Ray Parlour,icon-tor-formation,1:0,8',8,0
GB1-1992,M-1992-05-01,/spielbericht/index/spielbericht/1111302,/paul-merson/profil/spieler/3250,3250,Paul Merson,icon-tor-formation,2:0,27',27,0
GB1-1992,M-1992-05-01,/spielbericht/index/spielbericht/1111302,/david-hirst/profil/spieler/109491,109491,David Hirst,icon-tor-formation,2:1,33',33,0
GB1-1992,M-1992-05-02,/spielbericht/index/spielbericht/1111303,/mick-harford/profil/spieler/176806,176806,Mick Harford,icon-tor-formation,1:0,59',59,0
GB1-1992,M-1992-05-03,/spielbericht/index/spielbericht/1111304,/alan-shearer/profil/spieler/3110,3110,Alan Shearer,icon-elfmeter-formation,0:1,69',69,0
GB1-1992,M-1992-05-03,/spielbericht/index/spielbericht/1111304,/mark-atkins/profil/spieler/173495,173495,Mark Atkins,icon-tor-formation,0:2,79',79,0
GB1-1992,M-1992-05-04,/spielbericht/index/spielbericht/1111305,/lee-power/profil/spieler/227043,227043,Lee Power,icon-tor-formation,0:1,16',16,0
GB1-1992,M-1992-05-04,/spielbericht/index/spielbericht/1111305,/eddie-mcgoldrick/profil/spieler/102491,102491,Eddie McGoldrick,icon-tor-formation,1:1,20',20,0
GB1-1992,M-1992-05-04,/spielbericht/index/spielbericht/1111305,/david-phillips/profil/spieler/168585,168585,David Phillips,icon-tor-formation,1:2,74',74,0
GB1-1992,M-1992-05-06,/spielbericht/index/spielbericht/1111307,/gary-mcallister/profil/spieler/10032,10032,Gary McAllister,icon-tor-formation,1:0,7',7,0
GB1-1992,M-1992-05-06,/spielbericht/index/spielbericht/1111307,/ronnie-whelan/profil/spieler/102501,102501,Ronnie Whelan,icon-tor-formation,1:1,44',44,0
GB1-1992,M-1992-05-06,/spielbericht/index/spielbericht/1111307,/jan-molby/profil/spieler/116136,116136,Jan Mølby,icon-elfmeter-formation,1:2,70',70,0
GB1-1992,M-1992-05-06,/spielbericht/index/spielbericht/1111307,/lee-chapman/profil/spieler/175862,175862,Lee Chapman,icon-tor-formation,2:2,87',87,0
GB1-1992,M-1992-05-07,/spielbericht/index/spielbericht/1111308,/niall-quinn/profil/spieler/104110,104110,Niall Quinn,icon-tor-formation,1:0,4',4,0
GB1-1992,M-1992-05-07,/spielbericht/index/spielbericht/1111308,/michel-vonk/profil/spieler/150889,150889,Michel Vonk,icon-tor-formation,2:0,8',8,0
GB1-1992,M-1992-05-07,/spielbericht/index/spielbericht/1111308,/richard-jobson/profil/spieler/175897,175897,Richard Jobson,icon-tor-formation,2:1,11',11,0
GB1-1992,M-1992-05-07,/spielbericht/index/spielbericht/1111308,/david-white/profil/spieler/177060,177060,David White,icon-tor-formation,3:1,23',23,0
GB1-1992,M-1992-05-07,/spielbericht/index/spielbericht/1111308,/mike-milligan/profil/spieler/177271,177271,Mike Milligan,icon-tor-formation,3:2,29',29,0
GB1-1992,M-1992-05-07,/spielbericht/index/spielbericht/1111308,/gunnar-halle/profil/spieler/102506,102506,Gunnar Halle,icon-tor-formation,3:3,38',38,0
GB1-1992,M-1992-05-08,/spielbericht/index/spielbericht/1111309,/mark-hughes/profil/spieler/8022,8022,Mark Hughes,icon-tor-formation,0:1,17',17,0
GB1-1992,M-1992-05-08,/spielbericht/index/spielbericht/1111309,/ryan-giggs/profil/spieler/3406,3406,Ryan Giggs,icon-tor-formation,0:2,50',50,0
GB1-1992,M-1992-05-09,/spielbericht/index/spielbericht/1111310,/garry-parker/profil/spieler/107796,107796,Garry Parker,icon-tor-formation,0:1,2',2,0
GB1-1992,M-1992-05-09,/spielbericht/index/spielbericht/1111310,/garry-parker/profil/spieler/107796,107796,Garry Parker,icon-tor-formation,0:2,86',86,0
GB1-1992,M-1992-05-10,/spielbericht/index/spielbericht/1111311,/paul-wilkinson/profil/spieler/177255,177255,Paul Wilkinson,icon-tor-formation,0:1,75',75,0
GB1-1992,M-1992-05-10,/spielbericht/index/spielbericht/1111311,/matt-le-tissier/profil/spieler/43705,43705,Matt Le Tissier,icon-elfmeter-formation,1:1,80',80,0
GB1-1992,M-1992-05-10,/spielbericht/index/spielbericht/1111311,/nicky-banger/profil/spieler/222254,222254,Nicky Banger,icon-tor-formation,2:1,83',83,0
GB1-1992,M-1992-05-11,/spielbericht/index/spielbericht/1111312,/jason-cundy/profil/spieler/176789,176789,Jason Cundy,icon-tor-formation,0:1,29',29,0
GB1-1992,M-1992-05-11,/spielbericht/index/spielbericht/1111312,/john-wark/profil/spieler/135271,135271,John Wark,icon-tor-formation,1:1,45',45,0
GB1-1992,M-1992-06-01,/spielbericht/index/spielbericht/1111313,/ian-crook/profil/spieler/222895,222895,Ian Crook,icon-tor-formation,1:0,2',2,0
GB1-1992,M-1992-06-01,/spielbericht/index/spielbericht/1111313,/nigel-clough/profil/spieler/101322,101322,Nigel Clough,icon-tor-formation,1:1,31',31,0
GB1-1992,M-1992-06-01,/spielbericht/index/spielbericht/1111313,/lee-power/profil/spieler/227043,227043,Lee Power,icon-tor-formation,2:1,76',76,0
GB1-1992,M-1992-06-01,/spielbericht/index/spielbericht/1111313,/david-phillips/profil/spieler/168585,168585,David Phillips,icon-tor-formation,3:1,89',89,0
GB1-1992,M-1992-06-02,/spielbericht/index/spielbericht/1111314,/kerry-dixon/profil/spieler/117190,117190,Kerry Dixon,icon-tor-formation,0:1,51',51,0
GB1-1992,M-1992-06-02,/spielbericht/index/spielbericht/1111314,/mark-wright/profil/spieler/101386,101386,Mark Wright,icon-tor-formation,1:1,60',60,0
GB1-1992,M-1992-06-03,/spielbericht/index/spielbericht/1111315,/john-wark/profil/spieler/135271,135271,John Wark,icon-tor-formation,0:1,26',26,0
GB1-1992,M-1992-06-03,/spielbericht/index/spielbericht/1111315,/alan-kernaghan/profil/spieler/14619,14619,Alan Kernaghan,icon-tor-formation,1:1,54',54,0
GB1-1992,M-1992-06-03,/spielbericht/index/spielbericht/1111315,/paul-goddard/profil/spieler/225319,225319,Paul Goddard,icon-tor-formation,1:2,59',59,0
GB1-1992,M-1992-06-03,/spielbericht/index/spielbericht/1111315,/paul-wilkinson/profil/spieler/177255,177255,Paul Wilkinson,icon-tor-formation,2:2,82',82,0
GB1-1992,M-1992-06-04,/spielbericht/index/spielbericht/1111316,/eric-cantona/profil/spieler/12000,12000,Éric Cantona,icon-tor-formation,0:1,53',53,0
GB1-1992,M-1992-06-04,/spielbericht/index/spielbericht/1111316,/eric-cantona/profil/spieler/12000,12000,Éric Cantona,icon-tor-formation,0:2,76',76,0
GB1-1992,M-1992-06-04,/spielbericht/index/spielbericht/1111316,/ian-olney/profil/spieler/222643,222643,Ian Olney,icon-tor-formation,1:2,85',85,0
